"driver_Standings_ID","race_ID","driver_ID","points","position","position_Text","wins","constructor_ID"
20189,493,694,0,31,"31",0,117
20190,493,620,13,8,"8",0,117
20191,494,665,0,30,"30",0,117
20192,494,669,0,34,"34",0,117
20193,494,685,13,7,"7",0,117
20194,494,658,6,10,"10",0,117
20195,494,666,2,14,"14",0,117
20196,494,660,13,8,"8",0,117
20197,494,695,0,33,"33",0,117
20198,494,679,0,28,"28",0,117
20199,494,656,54,1,"1",4,117
20200,494,591,15,6,"6",1,117
20201,494,687,5,11,"11",0,117
20202,494,613,44,2,"2",4,117
20203,494,628,3,12,"12",0,117
20204,494,691,0,26,"26",0,117
20205,494,605,22,5,"5",0,117
20206,494,664,1,16,"16",0,117
20207,494,647,27,4,"4",1,117
20208,494,617,0,35,"35",0,117
20209,494,630,0,23,"23",0,117
20210,494,678,0,20,"20",0,117
20211,494,675,1,15,"15",0,117
20212,494,667,0,22,"22",0,117
20213,494,694,0,32,"32",0,117
20214,494,654,0,18,"18",0,117
20215,494,683,0,36,"36",0,117
20216,494,662,2,13,"13",0,117
20217,494,686,0,25,"25",0,117
20218,494,637,0,31,"31",0,117
20219,494,648,0,21,"21",0,117
20220,494,682,0,19,"19",0,117
20221,494,692,0,37,"37",0,117
20222,494,681,0,17,"17",0,117
20223,494,684,0,24,"24",0,117
20224,494,674,0,27,"27",0,117
20225,494,621,0,29,"29",0,117
20226,494,693,0,39,"39",0,117
20227,494,650,29,3,"3",0,117
20228,494,581,0,38,"38",0,117
20229,494,620,13,9,"9",0,117
20230,495,637,0,31,"31",0,117
20231,495,647,27,4,"4",1,117
20232,495,662,2,13,"13",0,117
20233,495,630,0,23,"23",0,117
20234,495,656,63,1,"1",5,117
20235,495,679,0,28,"28",0,117
20236,495,675,1,15,"15",0,117
20237,495,666,2,14,"14",0,117
20238,495,591,15,7,"7",1,117
20239,495,691,0,26,"26",0,117
20240,495,667,0,22,"22",0,117
20241,495,692,0,37,"37",0,117
20242,495,628,3,12,"12",0,117
20243,495,682,0,20,"20",0,117
20244,495,605,24,5,"5",0,117
20245,495,654,0,19,"19",0,117
20246,495,620,13,9,"9",0,117
20247,495,669,0,34,"34",0,117
20248,495,695,0,33,"33",0,117
20249,495,674,0,27,"27",0,117
20250,495,683,0,36,"36",0,117
20251,495,665,0,30,"30",0,117
20252,495,684,0,24,"24",0,117
20253,495,617,0,35,"35",0,117
20254,495,686,0,25,"25",0,117
20255,495,658,6,10,"10",0,117
20256,495,581,0,38,"38",0,117
20257,495,681,0,18,"18",0,117
20258,495,678,1,17,"17",0,117
20259,495,650,33,3,"3",0,117
20260,495,664,1,16,"16",0,117
20261,495,694,0,32,"32",0,117
20262,495,621,0,29,"29",0,117
20263,495,613,50,2,"2",4,117
20264,495,648,0,21,"21",0,117
20265,495,660,16,6,"6",0,117
20266,495,687,5,11,"11",0,117
20267,495,693,0,39,"39",0,117
20268,495,685,13,8,"8",0,117
20269,496,692,0,37,"37",0,117
20270,496,684,0,24,"24",0,117
20271,496,648,0,21,"21",0,117
20272,496,693,0,39,"39",0,117
20273,496,654,0,19,"19",0,117
20274,496,675,1,16,"16",0,117
20275,496,685,13,9,"9",0,117
20276,496,674,0,28,"28",0,117
20277,496,691,0,27,"27",0,117
20278,496,650,37,3,"3",0,117
20279,496,682,0,20,"20",0,117
20280,496,679,0,29,"29",0,117
20281,496,662,2,13,"13",0,117
20282,496,667,0,22,"22",0,117
20283,496,686,0,26,"26",0,117
20284,496,669,0,34,"34",0,117
20285,496,613,56,2,"2",4,117
20286,496,630,0,23,"23",0,117
20287,496,621,0,25,"25",0,117
20288,496,620,16,8,"8",0,117
20289,496,605,24,5,"5",0,117
20290,496,591,17,6,"6",1,117
20291,496,681,0,18,"18",0,117
20292,496,678,1,17,"17",0,117
20293,496,695,0,33,"33",0,117
20294,496,660,16,7,"7",0,117
20295,496,637,0,31,"31",0,117
20296,496,666,2,14,"14",0,117
20297,496,664,2,15,"15",0,117
20298,496,683,0,36,"36",0,117
20299,496,647,27,4,"4",1,117
20300,496,617,0,35,"35",0,117
20301,496,658,6,10,"10",0,117
20302,496,687,5,11,"11",0,117
20303,496,656,72,1,"1",6,117
20304,496,694,0,32,"32",0,117
20305,496,628,3,12,"12",0,117
20306,496,581,0,38,"38",0,117
20307,496,665,0,30,"30",0,117
20308,497,666,2,14,"14",0,117
20309,497,674,0,28,"28",0,117
20310,497,591,17,7,"7",1,117
20311,497,621,0,25,"25",0,117
20312,497,692,0,37,"37",0,117
20313,497,637,0,31,"31",0,117
20314,497,617,0,35,"35",0,117
20315,497,683,0,36,"36",0,117
20316,497,694,0,32,"32",0,117
20317,497,620,25,6,"6",1,117
20318,497,648,0,21,"21",0,117
20319,497,679,0,29,"29",0,117
20320,497,686,0,26,"26",0,117
20321,497,678,1,17,"17",0,117
20322,497,691,0,27,"27",0,117
20323,497,660,17,8,"8",0,117
20324,497,662,2,13,"13",0,117
20325,497,695,0,33,"33",0,117
20326,497,681,0,18,"18",0,117
20327,497,693,0,39,"39",0,117
20328,497,682,0,20,"20",0,117
20329,497,667,0,23,"23",0,117
20330,497,665,0,30,"30",0,117
20331,497,658,6,10,"10",0,117
20332,497,687,5,11,"11",0,117
20333,497,669,0,34,"34",0,117
20334,497,613,60,2,"2",4,117
20335,497,654,0,19,"19",0,117
20336,497,650,40,3,"3",0,117
20337,497,647,27,4,"4",1,117
20338,497,628,3,12,"12",0,117
20339,497,684,0,24,"24",0,117
20340,497,605,26,5,"5",0,117
20341,497,630,0,22,"22",0,117
20342,497,664,2,15,"15",0,117
20343,497,675,1,16,"16",0,117
20344,497,581,0,38,"38",0,117
20345,497,656,78,1,"1",6,117
20346,497,685,13,9,"9",0,117
20347,498,621,0,26,"26",0,117
20348,498,692,0,37,"37",0,117
20349,498,687,5,11,"11",0,117
20350,498,678,1,17,"17",0,117
20351,498,660,21,7,"7",0,117
20352,498,664,2,16,"16",0,117
20353,498,656,78,1,"1",6,117
20354,498,630,0,23,"23",0,117
20355,498,654,0,19,"19",0,117
20356,498,666,2,14,"14",0,117
20357,498,679,0,30,"30",0,117
20358,498,658,6,10,"10",0,117
20359,498,662,2,13,"13",0,117
20360,498,685,13,9,"9",0,117
20361,498,620,31,4,"4",1,117
20362,498,693,0,39,"39",0,117
20363,498,617,0,35,"35",0,117
20364,498,681,0,18,"18",0,117
20365,498,637,0,32,"32",0,117
20366,498,683,0,36,"36",0,117
20367,498,648,0,22,"22",0,117
20368,498,695,0,34,"34",0,117
20369,498,691,0,28,"28",0,117
20370,498,613,69,2,"2",5,117
20371,498,647,30,5,"5",1,117
20372,498,694,0,33,"33",0,117
20373,498,684,0,25,"25",0,117
20374,498,674,0,29,"29",0,117
20375,498,669,0,24,"24",0,117
20376,498,581,0,38,"38",0,117
20377,498,667,0,20,"20",0,117
20378,498,682,0,21,"21",0,117
20379,498,686,0,27,"27",0,117
20380,498,665,0,31,"31",0,117
20381,498,675,2,15,"15",0,117
20382,498,628,3,12,"12",0,117
20383,498,591,19,8,"8",1,117
20384,498,605,26,6,"6",0,117
20385,498,650,40,3,"3",0,117
20386,499,694,0,33,"33",0,117
20387,499,692,0,38,"38",0,117
20388,499,667,0,19,"19",0,117
20389,499,637,6,11,"11",0,117
20390,499,686,0,28,"28",0,117
20391,499,628,3,14,"14",0,117
20392,499,666,2,17,"17",0,117
20393,499,669,0,25,"25",0,117
20394,499,617,0,36,"36",0,117
20395,499,658,6,10,"10",0,117
20396,499,630,0,24,"24",0,117
20397,499,648,0,23,"23",0,117
20398,499,664,3,15,"15",0,117
20399,499,647,32,5,"5",1,117
20400,499,654,0,21,"21",0,117
20401,499,681,0,20,"20",0,117
20402,499,656,78,1,"1",6,117
20403,499,581,0,39,"39",0,117
20404,499,691,0,29,"29",0,117
20405,499,591,22,7,"7",1,117
20406,499,678,1,18,"18",0,117
20407,499,674,0,30,"30",0,117
20408,499,680,0,35,"35",0,117
20409,499,693,0,40,"40",0,117
20410,499,665,0,32,"32",0,117
20411,499,660,21,8,"8",0,117
20412,499,662,2,16,"16",0,117
20413,499,683,0,37,"37",0,117
20414,499,679,0,31,"31",0,117
20415,499,682,0,22,"22",0,117
20416,499,650,40,3,"3",0,117
20417,499,675,6,12,"12",0,117
20418,499,605,35,4,"4",1,117
20419,499,620,31,6,"6",1,117
20420,499,695,0,34,"34",0,117
20421,499,613,69,2,"2",5,117
20422,499,685,13,9,"9",0,117
20423,499,621,0,27,"27",0,117
20424,499,684,0,26,"26",0,117
20425,499,687,5,13,"13",0,117
20426,500,691,0,29,"29",0,117
20427,500,662,2,16,"16",0,117
20428,500,648,0,23,"23",0,117
20429,500,666,2,17,"17",0,117
20430,500,675,6,12,"12",0,117
20431,500,658,6,10,"10",0,117
20432,500,694,0,33,"33",0,117
20433,500,617,0,36,"36",0,117
20434,500,686,0,28,"28",0,117
20435,500,620,37,5,"5",1,117
20436,500,693,0,40,"40",0,117
20437,500,695,0,34,"34",0,117
20438,500,665,0,32,"32",0,117
20439,500,650,43,4,"4",0,117
20440,500,669,0,25,"25",0,117
20441,500,630,0,24,"24",0,117
20442,500,667,0,19,"19",0,117
20443,500,682,0,22,"22",0,117
20444,500,654,0,21,"21",0,117
20445,500,660,21,8,"8",0,117
20446,500,678,1,18,"18",0,117
20447,500,628,3,14,"14",0,117
20448,500,685,13,9,"9",0,117
20449,500,664,3,15,"15",0,117
20450,500,621,0,27,"27",0,117
20451,500,613,71,2,"2",5,117
20452,500,680,0,35,"35",0,117
20453,500,683,0,37,"37",0,117
20454,500,605,43,3,"3",2,117
20455,500,637,6,11,"11",0,117
20456,500,647,34,6,"6",1,117
20457,500,681,0,20,"20",0,117
20458,500,656,78,1,"1",6,117
20459,500,581,0,39,"39",0,117
20460,500,692,0,38,"38",0,117
20461,500,591,23,7,"7",1,117
20462,500,684,0,26,"26",0,117
20463,500,687,5,13,"13",0,117
20464,500,674,0,30,"30",0,117
20465,500,679,0,31,"31",0,117
20466,501,651,0,11,"11",0,117
20467,501,605,4,3,"3",0,117
20468,501,617,0,28,"28",0,117
20469,501,656,10,1,"1",1,117
20470,501,679,0,33,"33",0,117
20471,501,630,0,16,"16",0,117
20472,501,702,0,29,"29",0,117
20473,501,665,0,8,"8",0,117
20474,501,667,0,7,"7",0,117
20475,501,620,0,20,"20",0,117
20476,501,662,0,27,"27",0,117
20477,501,699,0,13,"13",0,117
20478,501,677,0,30,"30",0,117
20479,501,654,0,9,"9",0,117
20480,501,683,0,10,"10",0,117
20481,501,685,0,12,"12",0,117
20482,501,675,1,6,"6",0,117
20483,501,666,3,4,"4",0,117
20484,501,684,0,23,"23",0,117
20485,501,678,0,21,"21",0,117
20486,501,694,0,24,"24",0,117
20487,501,691,0,25,"25",0,117
20488,501,650,0,19,"19",0,117
20489,501,687,0,26,"26",0,117
20490,501,704,0,34,"34",0,117
20491,501,647,0,18,"18",0,117
20492,501,658,0,17,"17",0,117
20493,501,664,2,5,"5",0,117
20494,501,701,0,32,"32",0,117
20495,501,637,0,15,"15",0,117
20496,501,698,0,22,"22",0,117
20497,501,621,0,31,"31",0,117
20498,501,613,6,2,"2",0,117
20499,501,591,0,14,"14",0,117
20500,502,666,3,6,"6",0,117
20501,502,647,0,17,"17",0,117
20502,502,675,1,9,"9",0,117
20503,502,662,0,29,"29",0,117
20504,502,667,0,11,"11",0,117
20505,502,620,0,20,"20",0,117
20506,502,637,0,10,"10",0,117
20507,502,658,0,24,"24",0,117
20508,502,698,0,23,"23",0,117
20509,502,664,2,7,"7",0,117
20510,502,694,0,12,"12",0,117
20511,502,654,0,15,"15",0,117
20512,502,630,0,22,"22",0,117
20513,502,702,0,21,"21",0,117
20514,502,683,0,16,"16",0,117
20515,502,621,0,27,"27",0,117
20516,502,617,0,30,"30",0,117
20517,502,605,6,4,"4",0,117
20518,502,684,0,19,"19",0,117
20519,502,656,20,1,"1",2,117
20520,502,677,0,31,"31",0,117
20521,502,679,0,32,"32",0,117
20522,502,613,9,2,"2",0,117
20523,502,651,0,18,"18",0,117
20524,502,678,0,28,"28",0,117
20525,502,701,0,33,"33",0,117
20526,502,699,0,14,"14",0,117
20527,502,704,0,34,"34",0,117
20528,502,650,4,5,"5",0,117
20529,502,591,6,3,"3",0,117
20530,502,687,0,25,"25",0,117
20531,502,665,0,13,"13",0,117
20532,502,691,0,26,"26",0,117
20533,502,685,1,8,"8",0,117
20534,503,679,0,34,"34",0,117
20535,503,687,0,30,"30",0,117
20536,503,664,2,10,"10",0,117
20537,503,605,6,5,"5",0,117
20538,503,656,30,1,"1",3,117
20539,503,617,0,32,"32",0,117
20540,503,683,0,21,"21",0,117
20541,503,699,2,9,"9",0,117
20542,503,662,0,31,"31",0,117
20543,503,704,0,20,"20",0,117
20544,503,647,0,14,"14",0,117
20545,503,701,0,35,"35",0,117
20546,503,620,0,26,"26",0,117
20547,503,694,0,18,"18",0,117
20548,503,698,0,17,"17",0,117
20549,503,675,1,12,"12",0,117
20550,503,691,4,6,"6",0,117
20551,503,665,0,19,"19",0,117
20552,503,651,0,23,"23",0,117
20553,503,630,0,28,"28",0,117
20554,503,684,0,24,"24",0,117
20555,503,666,3,8,"8",0,117
20556,503,658,0,29,"29",0,117
20557,503,591,6,4,"4",0,117
20558,503,654,3,7,"7",0,117
20559,503,685,1,11,"11",0,117
20560,503,621,0,27,"27",0,117
20561,503,637,0,15,"15",0,117
20562,503,613,9,3,"3",0,117
20563,503,702,0,22,"22",0,117
20564,503,678,0,25,"25",0,117
20565,503,677,1,13,"13",0,117
20566,503,696,0,33,"33",0,117
20567,503,667,0,16,"16",0,117
20568,503,650,10,2,"2",0,117
20569,504,666,3,11,"11",0,117
20570,504,617,0,33,"33",0,117
20571,504,651,0,26,"26",0,117
20572,504,685,5,7,"7",0,117
20573,504,694,0,20,"20",0,117
20574,504,654,3,10,"10",0,117
20575,504,704,0,24,"24",0,117
20576,504,591,6,4,"4",0,117
20577,504,647,0,17,"17",0,117
20578,504,620,6,5,"5",0,117
20579,504,701,0,35,"35",0,117
20580,504,687,0,23,"23",0,117
20581,504,699,2,12,"12",0,117
20582,504,662,0,31,"31",0,117
20583,504,650,10,3,"3",0,117
20584,504,679,0,34,"34",0,117
20585,504,696,0,32,"32",0,117
20586,504,684,1,14,"14",0,117
20587,504,656,40,1,"1",4,117
20588,504,678,0,27,"27",0,117
20589,504,675,1,15,"15",0,117
20590,504,683,0,19,"19",0,117
20591,504,621,0,28,"28",0,117
20592,504,667,0,18,"18",0,117
20593,504,698,0,21,"21",0,117
20594,504,664,2,13,"13",0,117
20595,504,702,0,25,"25",0,117
20596,504,637,3,9,"9",0,117
20597,504,691,4,8,"8",0,117
20598,504,658,0,30,"30",0,117
20599,504,605,6,6,"6",0,117
20600,504,677,1,16,"16",0,117
20601,504,665,0,22,"22",0,117
20602,504,630,0,29,"29",0,117
20603,504,613,11,2,"2",0,117
20604,505,675,1,17,"17",0,117
20605,505,630,0,31,"31",0,117
20606,505,605,16,2,"2",1,117
20607,505,691,4,9,"9",0,117
20608,505,620,7,7,"7",0,117
20609,505,702,0,21,"21",0,117
20610,505,650,10,5,"5",0,117
20611,505,684,1,16,"16",0,117
20612,505,658,0,30,"30",0,117
20613,505,654,3,10,"10",0,117
20614,505,678,0,28,"28",0,117
20615,505,694,0,22,"22",0,117
20616,505,666,9,6,"6",0,117
20617,505,637,3,11,"11",0,117
20618,505,698,0,23,"23",0,117
20619,505,696,0,33,"33",0,117
20620,505,656,40,1,"1",4,117
20621,505,683,2,13,"13",0,117
20622,505,704,0,26,"26",0,117
20623,505,664,2,15,"15",0,117
20624,505,651,0,27,"27",0,117
20625,505,687,0,25,"25",0,117
20626,505,617,0,29,"29",0,117
20627,505,679,0,35,"35",0,117
20628,505,613,11,3,"3",0,117
20629,505,699,2,14,"14",0,117
20630,505,591,10,4,"4",0,117
20631,505,701,0,36,"36",0,117
20632,505,647,0,19,"19",0,117
20633,505,662,0,32,"32",0,117
20634,505,677,1,18,"18",0,117
20635,505,667,0,20,"20",0,117
20636,505,665,0,24,"24",0,117
20637,505,685,5,8,"8",0,117
20638,505,621,3,12,"12",0,117
20639,505,680,0,34,"34",0,117
20640,506,605,16,3,"3",1,117
20641,506,696,0,35,"35",0,117
20642,506,704,0,26,"26",0,117
20643,506,662,0,34,"34",0,117
20644,506,666,9,7,"7",0,117
20645,506,667,0,22,"22",0,117
20646,506,698,0,24,"24",0,117
20647,506,591,20,2,"2",1,117
20648,506,677,1,19,"19",0,117
20649,506,683,2,13,"13",0,117
20650,506,613,11,5,"5",0,117
20651,506,694,0,21,"21",0,117
20652,506,617,0,30,"30",0,117
20653,506,701,0,36,"36",0,117
20654,506,650,10,6,"6",0,117
20655,506,665,0,25,"25",0,117
20656,506,678,0,29,"29",0,117
20657,506,654,3,12,"12",0,117
20658,506,675,1,18,"18",0,117
20659,506,687,1,17,"17",0,117
20660,506,656,44,1,"1",4,117
20661,506,702,0,23,"23",0,117
20662,506,620,13,4,"4",0,117
20663,506,647,0,20,"20",0,117
20664,506,630,0,32,"32",0,117
20665,506,664,2,15,"15",0,117
20666,506,637,5,10,"10",0,117
20667,506,658,0,31,"31",0,117
20668,506,679,0,33,"33",0,117
20669,506,621,6,8,"8",0,117
20670,506,651,0,28,"28",0,117
20671,506,680,0,27,"27",0,117
20672,506,685,5,9,"9",0,117
20673,506,691,4,11,"11",0,117
20674,506,699,2,14,"14",0,117
20675,506,684,1,16,"16",0,117
20676,507,665,0,26,"26",0,117
20677,507,675,1,18,"18",0,117
20678,507,701,0,36,"36",0,117
20679,507,650,10,6,"6",0,117
20680,507,683,2,13,"13",0,117
20681,507,613,17,4,"4",0,117
20682,507,667,0,23,"23",0,117
20683,507,654,3,12,"12",0,117
20684,507,591,22,3,"3",1,117
20685,507,678,0,22,"22",0,117
20686,507,637,5,10,"10",0,117
20687,507,656,48,1,"1",4,117
20688,507,664,2,15,"15",0,117
20689,507,647,0,20,"20",0,117
20690,507,687,1,17,"17",0,117
20691,507,662,0,34,"34",0,117
20692,507,621,7,9,"9",0,117
20693,507,666,9,7,"7",0,117
20694,507,684,1,16,"16",0,117
20695,507,651,0,29,"29",0,117
20696,507,696,0,35,"35",0,117
20697,507,702,0,24,"24",0,117
20698,507,630,0,33,"33",0,117
20699,507,699,2,14,"14",0,117
20700,507,658,0,31,"31",0,117
20701,507,685,8,8,"8",0,117
20702,507,677,1,19,"19",0,117
20703,507,617,0,30,"30",0,117
20704,507,704,0,27,"27",0,117
20705,507,605,16,5,"5",1,117
20706,507,691,4,11,"11",0,117
20707,507,698,0,25,"25",0,117
20708,507,620,23,2,"2",1,117
20709,507,679,0,32,"32",0,117
20710,507,680,0,28,"28",0,117
20711,507,694,0,21,"21",0,117
20712,508,621,7,9,"9",0,117
20713,508,637,5,10,"10",0,117
20714,508,675,1,18,"18",0,117
20715,508,651,0,29,"29",0,117
20716,508,605,18,5,"5",1,117
20717,508,664,2,14,"14",0,117
20718,508,662,0,34,"34",0,117
20719,508,685,8,8,"8",0,117
20720,508,701,0,36,"36",0,117
20721,508,613,21,4,"4",0,117
20722,508,696,0,35,"35",0,117
20723,508,698,0,25,"25",0,117
20724,508,620,33,2,"2",2,117
20725,508,680,0,28,"28",0,117
20726,508,617,0,30,"30",0,117
20727,508,684,1,16,"16",0,117
20728,508,679,0,32,"32",0,117
20729,508,677,1,19,"19",0,117
20730,508,666,9,7,"7",0,117
20731,508,667,0,23,"23",0,117
20732,508,678,0,22,"22",0,117
20733,508,650,16,6,"6",0,117
20734,508,654,3,12,"12",0,117
20735,508,647,0,20,"20",0,117
20736,508,658,0,31,"31",0,117
20737,508,591,22,3,"3",1,117
20738,508,704,0,27,"27",0,117
20739,508,630,0,33,"33",0,117
20740,508,691,4,11,"11",0,117
20741,508,665,0,26,"26",0,117
20742,508,702,0,24,"24",0,117
20743,508,683,3,13,"13",0,117
20744,508,687,1,17,"17",0,117
20745,508,699,2,15,"15",0,117
20746,508,694,0,21,"21",0,117
20747,508,656,51,1,"1",4,117
20748,509,591,28,3,"3",1,117
20749,509,677,1,19,"19",0,117
20750,509,617,0,30,"30",0,117
20751,509,691,4,11,"11",0,117
20752,509,704,0,27,"27",0,117
20753,509,701,0,37,"37",0,117
20754,509,675,1,18,"18",0,117
20755,509,656,51,1,"1",4,117
20756,509,702,0,24,"24",0,117
20757,509,696,0,35,"35",0,117
20758,509,620,43,2,"2",3,117
20759,509,621,9,9,"9",0,117
20760,509,630,0,33,"33",0,117
20761,509,605,18,6,"6",1,117
20762,509,667,0,23,"23",0,117
20763,509,698,0,25,"25",0,117
20764,509,679,0,32,"32",0,117
20765,509,664,2,14,"14",0,117
20766,509,650,19,5,"5",0,117
20767,509,665,0,26,"26",0,117
20768,509,666,9,8,"8",0,117
20769,509,680,0,28,"28",0,117
20770,509,683,4,12,"12",0,117
20771,509,697,0,36,"36",0,117
20772,509,694,0,21,"21",0,117
20773,509,647,0,20,"20",0,117
20774,509,685,12,7,"7",0,117
20775,509,684,1,16,"16",0,117
20776,509,699,2,15,"15",0,117
20777,509,637,5,10,"10",0,117
20778,509,651,0,29,"29",0,117
20779,509,662,0,34,"34",0,117
20780,509,678,0,22,"22",0,117
20781,509,613,21,4,"4",0,117
20782,509,658,0,31,"31",0,117
20783,509,687,1,17,"17",0,117
20784,509,654,3,13,"13",0,117
20785,510,702,0,25,"25",0,117
20786,510,675,1,19,"19",0,117
20787,510,591,32,3,"3",1,117
20788,510,698,0,26,"26",0,117
20789,510,658,1,18,"18",0,117
20790,510,691,4,11,"11",0,117
20791,510,662,0,34,"34",0,117
20792,510,617,0,31,"31",0,117
20793,510,685,14,7,"7",0,117
20794,510,704,0,28,"28",0,117
20795,510,666,9,8,"8",0,117
20796,510,647,0,21,"21",0,117
20797,510,697,0,36,"36",0,117
20798,510,687,1,17,"17",0,117
20799,510,684,1,16,"16",0,117
20800,510,678,0,23,"23",0,117
20801,510,680,0,29,"29",0,117
20802,510,605,18,6,"6",1,117
20803,510,683,4,12,"12",0,117
20804,510,667,0,24,"24",0,117
20805,510,699,2,15,"15",0,117
20806,510,620,49,2,"2",3,117
20807,510,664,2,14,"14",0,117
20808,510,630,0,33,"33",0,117
20809,510,651,0,30,"30",0,117
20810,510,621,9,9,"9",0,117
20811,510,665,0,27,"27",0,117
20812,510,613,21,5,"5",0,117
20813,510,677,1,20,"20",0,117
20814,510,654,3,13,"13",0,117
20815,510,656,61,1,"1",5,117
20816,510,701,0,37,"37",0,117
20817,510,679,0,32,"32",0,117
20818,510,696,0,35,"35",0,117
20819,510,650,22,4,"4",0,117
20820,510,694,0,22,"22",0,117
20821,510,637,5,10,"10",0,117
20822,511,696,0,36,"36",0,117
20823,511,675,1,20,"20",0,117
20824,511,651,0,29,"29",0,117
20825,511,701,0,38,"38",0,117
20826,511,678,0,25,"25",0,117
20827,511,699,2,15,"15",0,117
20828,511,683,4,12,"12",0,117
20829,511,621,9,9,"9",0,117
20830,511,605,22,5,"5",1,117
20831,511,656,71,1,"1",6,117
20832,511,630,0,33,"33",0,117
20833,511,654,3,13,"13",0,117
20834,511,667,0,26,"26",0,117
20835,511,637,8,10,"10",0,117
20836,511,679,0,31,"31",0,117
20837,511,591,34,3,"3",1,117
20838,511,613,21,6,"6",0,117
20839,511,664,2,14,"14",0,117
20840,511,662,0,35,"35",0,117
20841,511,694,0,23,"23",0,117
20842,511,698,1,17,"17",0,117
20843,511,704,0,30,"30",0,117
20844,511,687,1,18,"18",0,117
20845,511,617,0,32,"32",0,117
20846,511,697,0,37,"37",0,117
20847,511,666,9,8,"8",0,117
20848,511,702,0,27,"27",0,117
20849,511,647,0,22,"22",0,117
20850,511,677,1,21,"21",0,117
20851,511,691,4,11,"11",0,117
20852,511,703,0,34,"34",0,117
20853,511,665,0,28,"28",0,117
20854,511,650,28,4,"4",0,117
20855,511,658,1,19,"19",0,117
20856,511,685,14,7,"7",0,117
20857,511,620,49,2,"2",3,117
20858,511,680,0,24,"24",0,117
20859,511,684,1,16,"16",0,117
20860,512,667,0,27,"27",0,117
20861,512,677,1,22,"22",0,117
20862,512,658,1,19,"19",0,117
20863,512,696,0,36,"36",0,117
20864,512,591,34,3,"3",1,117
20865,512,666,9,8,"8",0,117
20866,512,664,2,14,"14",0,117
20867,512,694,0,24,"24",0,117
20868,512,662,0,35,"35",0,117
20869,512,702,0,28,"28",0,117
20870,512,654,3,13,"13",0,117
20871,512,697,0,37,"37",0,117
20872,512,605,23,6,"6",1,117
20873,512,699,2,15,"15",0,117
20874,512,704,0,31,"31",0,117
20875,512,665,0,29,"29",0,117
20876,512,684,1,17,"17",0,117
20877,512,617,0,33,"33",0,117
20878,512,680,0,25,"25",0,117
20879,512,656,77,1,"1",6,117
20880,512,675,1,21,"21",0,117
20881,512,698,1,18,"18",0,117
20882,512,613,25,5,"5",0,117
20883,512,647,0,23,"23",0,117
20884,512,651,0,30,"30",0,117
20885,512,621,9,9,"9",0,117
20886,512,687,1,20,"20",0,117
20887,512,637,8,10,"10",0,117
20888,512,679,0,32,"32",0,117
20889,512,701,0,38,"38",0,117
20890,512,703,2,16,"16",0,117
20891,512,683,4,12,"12",0,117
20892,512,691,4,11,"11",0,117
20893,512,678,0,26,"26",0,117
20894,512,650,31,4,"4",0,117
20895,512,620,59,2,"2",4,117
20896,512,630,0,34,"34",0,117
20897,512,685,14,7,"7",0,117
20898,513,680,0,26,"26",0,117
20899,513,662,0,35,"35",0,117
20900,513,696,0,36,"36",0,117
20901,513,613,25,6,"6",0,117
20902,513,617,0,34,"34",0,117
20903,513,699,2,16,"16",0,117
20904,513,637,8,10,"10",0,117
20905,513,703,3,14,"14",0,117
20906,513,666,9,8,"8",0,117
20907,513,687,1,20,"20",0,117
20908,513,677,1,22,"22",0,117
20909,513,702,0,28,"28",0,117
20910,513,665,0,29,"29",0,117
20911,513,685,18,7,"7",0,117
20912,513,697,0,37,"37",0,117
20913,513,698,1,18,"18",0,117
20914,513,704,0,31,"31",0,117
20915,513,650,31,4,"4",0,117
20916,513,678,0,24,"24",0,117
20917,513,620,59,2,"2",4,117
20918,513,684,1,17,"17",0,117
20919,513,651,0,30,"30",0,117
20920,513,675,1,21,"21",0,117
20921,513,664,2,15,"15",0,117
20922,513,621,9,9,"9",0,117
20923,513,679,0,32,"32",0,117
20924,513,591,44,3,"3",2,117
20925,513,630,0,33,"33",0,117
20926,513,701,0,38,"38",0,117
20927,513,605,25,5,"5",1,117
20928,513,658,1,19,"19",0,117
20929,513,691,4,12,"12",0,117
20930,513,683,4,13,"13",0,117
20931,513,654,6,11,"11",0,117
20932,513,667,0,27,"27",0,117
20933,513,694,0,25,"25",0,117
20934,513,656,83,1,"1",6,117
20935,513,647,0,23,"23",0,117
20936,514,691,4,12,"12",0,117
20937,514,704,0,31,"31",0,117
20938,514,703,4,14,"14",0,117
20939,514,685,21,7,"7",0,117
20940,514,654,6,11,"11",0,117
20941,514,651,0,30,"30",0,117
20942,514,706,0,32,"32",0,117
20943,514,620,69,2,"2",5,117
20944,514,698,1,18,"18",0,117
20945,514,697,0,38,"38",0,117
20946,514,679,0,33,"33",0,117
20947,514,694,0,25,"25",0,117
20948,514,687,1,20,"20",0,117
20949,514,666,9,8,"8",0,117
20950,514,702,0,28,"28",0,117
20951,514,605,25,6,"6",1,117
20952,514,684,1,17,"17",0,117
20953,514,699,2,16,"16",0,117
20954,514,613,31,4,"4",0,117
20955,514,665,0,29,"29",0,117
20956,514,617,0,35,"35",0,117
20957,514,650,31,5,"5",0,117
20958,514,621,9,9,"9",0,117
20959,514,701,0,39,"39",0,117
20960,514,677,1,22,"22",0,117
20961,514,675,1,21,"21",0,117
20962,514,664,2,15,"15",0,117
20963,514,696,0,37,"37",0,117
