"result_ID","race_ID","driver_ID","constructor_ID","number","grid","position","position_Text","points","laps","time","milliseconds","fastest_Lap","rank","fastest_Lap_Time","fastest_Lap_Speed","fastest_Lap_Speed_Units","status_ID"
310,14,55,5,20,17,13,"R",0,23,NA,NA,NA,NA,NA,NA,NA,78
311,14,11,5,22,20,14,"R",0,9,NA,NA,NA,NA,NA,NA,NA,5
312,14,91,5,28,22,15,"R",0,7,NA,NA,NA,NA,NA,NA,NA,25
313,14,67,1,34,2,16,"R",0,6,NA,NA,NA,NA,NA,NA,NA,5
314,14,57,5,26,21,17,"R",0,4,NA,NA,NA,NA,NA,NA,NA,92
315,14,28,1,36,9,18,"R",0,1,NA,NA,NA,NA,NA,NA,NA,124
316,14,7,7,16,19,19,"R",0,1,NA,NA,NA,NA,NA,NA,NA,119
317,14,97,7,12,16,20,"R",0,0,NA,NA,NA,NA,NA,NA,NA,7
318,14,40,34,30,8,21,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
319,14,110,34,32,10,22,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
320,15,66,1,22,2,1,"1",9,70,"02:46:54.100",10014100,NA,NA,NA,NA,NA,1
321,15,27,7,6,3,2,"2",6,70,"02:47:48.379",10068380,NA,NA,NA,NA,NA,1
322,15,67,1,20,4,3,"3",4,70,"02:48:39.640",10119640,NA,NA,NA,NA,NA,1
323,15,18,7,2,1,4,"4",3,68,NA,NA,NA,NA,NA,NA,NA,12
324,15,23,1,24,8,5,"5",2,68,NA,NA,NA,NA,NA,NA,NA,12
325,15,28,1,26,6,6,"6",0,66,NA,NA,NA,NA,NA,NA,NA,14
326,15,44,5,28,20,7,"7",0,64,NA,NA,NA,NA,NA,NA,NA,16
327,15,64,5,34,13,8,"8",0,63,NA,NA,NA,NA,NA,NA,NA,17
328,15,14,8,14,9,9,"9",0,63,NA,NA,NA,NA,NA,NA,NA,17
329,15,105,4,44,17,10,"10",0,60,NA,NA,NA,NA,NA,NA,NA,86
330,15,3,7,4,5,11,"R",0,48,NA,NA,NA,NA,NA,NA,NA,78
331,15,112,8,16,10,12,"R",0,48,NA,NA,NA,NA,NA,NA,NA,5
332,15,57,5,36,15,13,"R",0,37,NA,NA,NA,NA,NA,NA,NA,3
333,15,1,7,8,7,14,"R",0,30,NA,NA,NA,NA,NA,NA,NA,36
334,15,2,8,12,11,15,"R",0,25,NA,NA,NA,NA,NA,NA,NA,5
335,15,108,5,38,16,16,"R",0,23,NA,NA,NA,NA,NA,NA,NA,5
336,15,52,5,32,14,17,"R",0,7,NA,NA,NA,NA,NA,NA,NA,3
337,15,55,5,30,12,18,"R",0,4,NA,NA,NA,NA,NA,NA,NA,78
338,15,22,4,18,19,19,"R",0,1,NA,NA,NA,NA,NA,NA,NA,5
339,15,96,4,46,18,20,"W",0,0,NA,NA,NA,NA,NA,NA,NA,5
340,16,1,7,30,2,1,"1",9,62,"03:01:46.100",10906100,NA,NA,NA,NA,NA,1
341,16,102,7,42,5,2,"2",6,62,"03:04:23.300",11063300,NA,NA,NA,NA,NA,1
342,16,135,38,6,7,3,"3",4,61,NA,NA,NA,NA,NA,NA,NA,11
343,16,124,37,22,13,4,"4",3,60,NA,NA,NA,NA,NA,NA,NA,12
344,16,130,6,26,15,5,"5",2,59,NA,NA,NA,NA,NA,NA,NA,13
345,16,28,4,38,8,6,"6",0,58,NA,NA,NA,NA,NA,NA,NA,14
346,16,109,7,44,19,7,"7",0,56,NA,NA,NA,NA,NA,NA,NA,16
347,16,138,6,24,17,8,"8",0,55,NA,NA,NA,NA,NA,NA,NA,17
348,16,22,8,10,11,9,"R",0,52,NA,NA,NA,NA,NA,NA,NA,5
349,16,67,7,32,4,10,"R",0,51,NA,NA,NA,NA,NA,NA,NA,119
350,16,112,7,32,4,10,"R",0,51,NA,NA,NA,NA,NA,NA,NA,119
351,16,47,4,40,18,11,"R",0,31,NA,NA,NA,NA,NA,NA,NA,5
352,16,83,25,46,9,12,"W",0,24,NA,NA,NA,NA,NA,NA,NA,53
353,16,153,25,20,12,13,"W",0,24,NA,NA,NA,NA,NA,NA,NA,53
354,16,14,38,8,3,14,"R",0,20,NA,NA,NA,NA,NA,NA,NA,21
355,16,67,7,28,1,15,"R",0,16,NA,NA,NA,NA,NA,NA,NA,119
356,16,158,25,18,6,16,"R",0,12,NA,NA,NA,NA,NA,NA,NA,84
357,16,87,25,16,10,17,"R",0,12,NA,NA,NA,NA,NA,NA,NA,84
358,16,142,36,2,14,18,"R",0,4,NA,NA,NA,NA,NA,NA,NA,5
359,16,123,26,4,16,19,"R",0,4,NA,NA,NA,NA,NA,NA,NA,93
360,16,44,7,12,20,20,"R",0,2,NA,NA,NA,NA,NA,NA,NA,3
361,16,120,8,50,21,21,"R",0,1,NA,NA,NA,NA,NA,NA,NA,119
362,17,45,29,98,7,1,"1",8,200,"03:52:41.880",13961880,NA,NA,NA,NA,NA,1
363,17,39,12,59,10,2,"2",6,200,"03:56:44.210",14204210,NA,NA,NA,NA,NA,1
364,17,32,12,18,5,3,"3",4,200,"03:58:53.490",14333490,NA,NA,NA,NA,NA,1
365,17,60,14,1,6,4,"4",3,200,"03:59:30.220",14370220,NA,NA,NA,NA,NA,1
366,17,161,12,33,20,5,"5",2,200,"04:01:22.030",14482030,NA,NA,NA,NA,NA,1
367,17,154,12,77,21,6,"6",0,200,"04:02:06.200",14526200,NA,NA,NA,NA,NA,1
368,17,114,12,37,23,7,"7",0,200,"04:03:17.120",14597120,NA,NA,NA,NA,NA,1
369,17,25,12,54,14,8,"8",0,200,"04:04:42.490",14682490,NA,NA,NA,NA,NA,1
370,17,107,12,22,9,9,"9",0,200,"04:05:05.640",14705640,NA,NA,NA,NA,NA,1
371,17,76,12,5,31,10,"10",0,200,"04:06:19.659",14779660,NA,NA,NA,NA,NA,1
372,17,73,12,4,3,11,"11",0,200,"04:07:03.600",14823600,NA,NA,NA,NA,NA,1
373,17,116,22,29,26,12,"12",0,200,"04:08:46.980",14926980,NA,NA,NA,NA,NA,1
374,17,94,12,14,16,13,"13",0,200,"04:09:37.530",14977530,NA,NA,NA,NA,NA,1
375,17,48,21,7,15,14,"14",0,200,"04:11:30.539",15090540,NA,NA,NA,NA,NA,1
376,17,165,32,65,13,15,"15",0,197,NA,NA,NA,NA,NA,NA,NA,13
377,17,146,33,81,24,16,"16",0,193,NA,NA,NA,NA,NA,NA,NA,17
378,17,92,12,26,8,17,"17",1,191,NA,NA,NA,NA,NA,NA,NA,38
379,17,113,12,16,11,18,"18",0,187,NA,NA,NA,NA,NA,NA,NA,52
380,17,19,14,2,12,19,"19",0,184,NA,NA,NA,NA,NA,NA,NA,114
381,17,89,14,8,28,20,"20",0,184,NA,NA,NA,NA,NA,NA,NA,114
382,17,72,12,31,33,21,"21",0,182,NA,NA,NA,NA,NA,NA,NA,112
383,17,6,27,48,29,22,"R",0,162,NA,NA,NA,NA,NA,NA,NA,44
384,17,93,12,34,22,23,"R",0,130,NA,NA,NA,NA,NA,NA,NA,51
385,17,20,10,27,30,24,"R",0,93,NA,NA,NA,NA,NA,NA,NA,51
386,17,84,12,36,4,25,"R",0,84,NA,NA,NA,NA,NA,NA,NA,124
387,17,119,12,73,32,26,"R",0,77,NA,NA,NA,NA,NA,NA,NA,24
388,17,17,12,28,1,27,"R",0,71,NA,NA,NA,NA,NA,NA,NA,99
389,17,34,12,67,18,28,"R",0,65,NA,NA,NA,NA,NA,NA,NA,43
390,17,137,12,93,25,29,"R",0,49,NA,NA,NA,NA,NA,NA,NA,7
391,17,82,12,21,27,30,"R",0,41,NA,NA,NA,NA,NA,NA,NA,124
392,17,18,7,12,19,31,"R",0,40,NA,NA,NA,NA,NA,NA,NA,36
393,17,90,21,55,17,32,"R",0,34,NA,NA,NA,NA,NA,NA,NA,6
394,17,98,12,9,2,33,"R",0,20,NA,NA,NA,NA,NA,NA,NA,92
395,18,18,7,4,1,1,"1",9,36,"03:03:46.300",11026300,NA,NA,NA,NA,NA,1
396,18,67,7,2,2,2,"2",6,36,"03:05:41.500",11141500,NA,NA,NA,NA,NA,1
397,18,14,38,14,4,3,"3",4,36,"03:08:14.699",11294700,NA,NA,NA,NA,NA,1
398,18,143,6,8,6,4,"4",3,35,NA,NA,NA,NA,NA,NA,NA,11
399,18,166,25,28,8,5,"5",2,34,NA,NA,NA,NA,NA,NA,NA,12
400,18,130,6,10,9,6,"6",0,34,NA,NA,NA,NA,NA,NA,NA,12
401,18,122,7,34,13,7,"7",0,33,NA,NA,NA,NA,NA,NA,NA,13
402,18,57,38,18,19,8,"8",0,33,NA,NA,NA,NA,NA,NA,NA,13
403,18,138,6,12,12,9,"9",0,33,NA,NA,NA,NA,NA,NA,NA,13
404,18,22,8,20,18,10,"10",0,32,NA,NA,NA,NA,NA,NA,NA,14
405,18,153,25,24,14,11,"11",0,32,NA,NA,NA,NA,NA,NA,NA,14
406,18,150,25,30,20,12,"12",0,32,NA,NA,NA,NA,NA,NA,NA,14
407,18,151,26,38,21,13,"13",0,31,NA,NA,NA,NA,NA,NA,NA,15
408,18,127,8,44,22,14,"14",0,30,NA,NA,NA,NA,NA,NA,NA,16
409,18,140,25,42,16,15,"15",0,30,NA,NA,NA,NA,NA,NA,NA,16
410,18,157,39,40,15,16,"R",0,17,NA,NA,NA,NA,NA,NA,NA,5
411,18,1,7,6,3,17,"R",0,13,NA,NA,NA,NA,NA,NA,NA,3
412,18,135,38,16,5,18,"R",0,13,NA,NA,NA,NA,NA,NA,NA,3
413,18,124,37,36,7,19,"R",0,10,NA,NA,NA,NA,NA,NA,NA,20
414,18,44,7,22,17,20,"R",0,6,NA,NA,NA,NA,NA,NA,NA,7
415,18,158,25,26,11,21,"R",0,3,NA,NA,NA,NA,NA,NA,NA,84
416,18,83,3,32,10,22,"R",0,0,NA,NA,NA,NA,NA,NA,NA,5
417,19,18,7,8,1,1,"1",9,77,"03:00:00.000",10800000,NA,NA,NA,NA,NA,1
418,19,67,7,10,2,2,"2",6,76,NA,NA,NA,NA,NA,NA,NA,11
419,19,1,7,12,3,3,"3",4,75,NA,NA,NA,NA,NA,NA,NA,12
420,19,14,38,2,5,4,"4",3,74,NA,NA,NA,NA,NA,NA,NA,13
421,19,2,8,44,6,5,"5",2,72,NA,NA,NA,NA,NA,NA,NA,15
422,19,158,25,22,8,6,"6",0,70,NA,NA,NA,NA,NA,NA,NA,17
423,19,135,38,4,4,7,"7",0,70,NA,NA,NA,NA,NA,NA,NA,17
424,19,64,4,28,18,8,"8",0,70,NA,NA,NA,NA,NA,NA,NA,17
425,19,153,25,20,14,9,"9",0,70,NA,NA,NA,NA,NA,NA,NA,17
426,19,52,25,24,10,10,"10",0,68,NA,NA,NA,NA,NA,NA,NA,19
427,19,102,7,34,17,11,"11",0,66,NA,NA,NA,NA,NA,NA,NA,45
428,19,109,7,34,17,11,"11",0,66,NA,NA,NA,NA,NA,NA,NA,45
429,19,58,7,38,16,12,"12",0,63,NA,NA,NA,NA,NA,NA,NA,109
430,19,22,38,6,7,13,"R",0,56,NA,NA,NA,NA,NA,NA,NA,107
431,19,143,6,42,15,14,"R",0,51,NA,NA,NA,NA,NA,NA,NA,78
432,19,47,4,16,12,15,"R",0,34,NA,NA,NA,NA,NA,NA,NA,23
433,19,28,4,16,12,15,"R",0,34,NA,NA,NA,NA,NA,NA,NA,23
434,19,7,2,26,13,16,"R",0,17,NA,NA,NA,NA,NA,NA,NA,8
435,19,44,7,14,9,17,"R",0,17,NA,NA,NA,NA,NA,NA,NA,5
436,19,57,8,32,20,18,"R",0,15,NA,NA,NA,NA,NA,NA,NA,5
437,19,47,4,18,11,19,"R",0,7,NA,NA,NA,NA,NA,NA,NA,6
438,19,156,7,40,19,20,"R",0,2,NA,NA,NA,NA,NA,NA,NA,5
439,20,18,7,15,2,1,"1",9,85,"02:46:11.000",9971000,NA,NA,NA,NA,NA,1
440,20,1,7,17,3,2,"2",6,84,NA,NA,NA,NA,NA,NA,NA,11
441,20,143,6,9,7,3,"3",4,83,NA,NA,NA,NA,NA,NA,NA,12
442,20,129,40,6,8,4,"4",3,83,NA,NA,NA,NA,NA,NA,NA,12
443,20,121,40,5,9,5,"5",2,82,NA,NA,NA,NA,NA,NA,NA,13
444,20,67,7,16,1,6,"6",0,82,NA,NA,NA,NA,NA,NA,NA,13
445,20,40,6,8,6,7,"7",0,82,NA,NA,NA,NA,NA,NA,NA,13
446,20,117,7,14,19,8,"8",0,82,NA,NA,NA,NA,NA,NA,NA,13
447,20,162,40,4,5,9,"9",0,82,NA,NA,NA,NA,NA,NA,NA,13
448,20,7,7,21,20,10,"10",0,81,NA,NA,NA,NA,NA,NA,NA,14
449,20,22,38,26,10,11,"11",0,81,NA,NA,NA,NA,NA,NA,NA,14
450,20,141,2,1,12,12,"12",0,80,NA,NA,NA,NA,NA,NA,NA,15
451,20,102,7,19,15,13,"13",0,80,NA,NA,NA,NA,NA,NA,NA,15
452,20,57,8,27,23,14,"14",0,79,NA,NA,NA,NA,NA,NA,NA,16
453,20,153,25,31,29,15,"15",0,79,NA,NA,NA,NA,NA,NA,NA,16
454,20,125,40,3,17,16,"16",0,79,NA,NA,NA,NA,NA,NA,NA,16
455,20,47,4,33,32,17,"17",0,78,NA,NA,NA,NA,NA,NA,NA,17
456,20,136,4,34,28,18,"18",0,77,NA,NA,NA,NA,NA,NA,NA,18
457,20,28,4,32,31,19,"19",0,76,NA,NA,NA,NA,NA,NA,NA,19
458,20,138,6,10,18,20,"20",0,76,NA,NA,NA,NA,NA,NA,NA,19
459,20,160,37,23,25,21,"21",0,75,NA,NA,NA,NA,NA,NA,NA,86
460,20,130,6,11,13,22,"22",0,69,NA,NA,NA,NA,NA,NA,NA,114
461,20,158,25,29,14,23,"R",0,73,NA,NA,NA,NA,NA,NA,NA,78
462,20,101,25,30,11,24,"R",0,44,NA,NA,NA,NA,NA,NA,NA,5
463,20,83,3,12,16,25,"R",0,36,NA,NA,NA,NA,NA,NA,NA,5
464,20,2,38,25,21,26,"R",0,21,NA,NA,NA,NA,NA,NA,NA,6
465,20,140,25,28,26,27,"R",0,19,NA,NA,NA,NA,NA,NA,NA,5
466,20,74,6,7,22,28,"R",0,14,NA,NA,NA,NA,NA,NA,NA,5
467,20,14,38,24,4,29,"R",0,9,NA,NA,NA,NA,NA,NA,NA,8
468,20,109,7,20,24,30,"R",0,3,NA,NA,NA,NA,NA,NA,NA,23
469,20,155,4,35,27,31,"R",0,0,NA,NA,NA,NA,NA,NA,NA,23
470,20,131,39,2,0,32,"W",0,0,NA,NA,NA,NA,NA,NA,NA,53
471,21,18,7,101,1,1,"1",9,18,"03:06:13.300",11173300,NA,NA,NA,NA,NA,1
472,21,67,7,102,2,2,"2",6,18,"03:06:27.400",11187400,NA,NA,NA,NA,NA,1
473,21,102,7,117,6,3,"3",4,18,"03:13:23.400",11603400,NA,NA,NA,NA,NA,1
474,21,1,7,103,5,4,"4",3,17,NA,NA,NA,NA,NA,NA,NA,11
475,21,135,38,108,11,5,"5",2,17,NA,NA,NA,NA,NA,NA,NA,11
476,21,150,7,119,17,6,"6",0,16,NA,NA,NA,NA,NA,NA,NA,12
477,21,115,26,121,12,7,"7",0,16,NA,NA,NA,NA,NA,NA,NA,12
478,21,123,26,125,15,8,"8",0,16,NA,NA,NA,NA,NA,NA,NA,12
479,21,126,36,124,22,9,"9",0,15,NA,NA,NA,NA,NA,NA,NA,13
480,21,57,25,113,32,10,"10",0,15,NA,NA,NA,NA,NA,NA,NA,13
481,21,147,26,128,8,11,"11",0,14,NA,NA,NA,NA,NA,NA,NA,14
482,21,148,41,135,29,12,"12",0,14,NA,NA,NA,NA,NA,NA,NA,14
483,21,14,38,107,4,13,"R",0,8,NA,NA,NA,NA,NA,NA,NA,3
484,21,144,36,123,9,14,"R",0,7,NA,NA,NA,NA,NA,NA,NA,31
485,21,140,25,120,14,15,"R",0,6,NA,NA,NA,NA,NA,NA,NA,6
486,21,139,26,126,19,16,"R",0,5,NA,NA,NA,NA,NA,NA,NA,5
487,21,132,41,110,25,17,"R",0,5,NA,NA,NA,NA,NA,NA,NA,31
488,21,134,41,130,30,18,"R",0,5,NA,NA,NA,NA,NA,NA,NA,78
489,21,155,4,116,26,19,"R",0,4,NA,NA,NA,NA,NA,NA,NA,107
490,21,149,41,136,23,20,"R",0,3,NA,NA,NA,NA,NA,NA,NA,31
491,21,118,7,118,24,21,"R",0,3,NA,NA,NA,NA,NA,NA,NA,22
492,21,131,39,114,21,22,"R",0,2,NA,NA,NA,NA,NA,NA,NA,51
493,21,2,38,109,3,23,"R",0,1,NA,NA,NA,NA,NA,NA,NA,3
494,21,80,26,127,7,24,"R",0,1,NA,NA,NA,NA,NA,NA,NA,6
495,21,23,4,105,10,25,"D",0,1,NA,NA,NA,NA,NA,NA,NA,2
496,21,166,25,112,13,26,"R",0,1,NA,NA,NA,NA,NA,NA,NA,6
497,21,145,26,122,18,27,"R",0,1,NA,NA,NA,NA,NA,NA,NA,31
498,21,128,26,129,20,28,"R",0,1,NA,NA,NA,NA,NA,NA,NA,31
499,21,156,7,104,27,29,"R",0,1,NA,NA,NA,NA,NA,NA,NA,23
500,21,136,4,115,16,30,"R",0,0,NA,NA,NA,NA,NA,NA,NA,31
501,22,18,7,2,1,1,"1",9,90,"02:53:28.500",10408500,NA,NA,NA,NA,NA,1
502,22,67,7,4,2,2,"2",6,90,"02:54:08.599",10448600,NA,NA,NA,NA,NA,1
503,22,3,7,6,4,3,"3",4,90,"02:55:02.899",10502900,NA,NA,NA,NA,NA,1
504,22,143,6,32,3,4,"4",3,88,NA,NA,NA,NA,NA,NA,NA,12
505,22,14,38,10,6,5,"5",2,87,NA,NA,NA,NA,NA,NA,NA,13
506,22,2,38,12,5,6,"6",0,87,NA,NA,NA,NA,NA,NA,NA,13
507,22,101,25,28,10,7,"7",0,85,NA,NA,NA,NA,NA,NA,NA,15
508,22,153,25,26,9,8,"8",0,84,NA,NA,NA,NA,NA,NA,NA,16
509,22,97,4,16,16,9,"9",0,83,NA,NA,NA,NA,NA,NA,NA,17
510,22,164,4,16,16,9,"9",0,83,NA,NA,NA,NA,NA,NA,NA,17
511,22,124,37,34,7,10,"R",0,76,NA,NA,NA,NA,NA,NA,NA,65
512,22,83,3,36,18,11,"R",0,73,NA,NA,NA,NA,NA,NA,NA,5
513,22,152,25,30,14,12,"N",0,70,NA,NA,NA,NA,NA,NA,NA,60
514,22,162,40,22,13,13,"R",0,27,NA,NA,NA,NA,NA,NA,NA,51
515,22,122,7,24,17,14,"R",0,19,NA,NA,NA,NA,NA,NA,NA,5
516,22,166,8,14,11,15,"R",0,15,NA,NA,NA,NA,NA,NA,NA,8
517,22,135,38,8,6,16,"R",0,10,NA,NA,NA,NA,NA,NA,NA,10
518,22,164,4,20,15,17,"R",0,7,NA,NA,NA,NA,NA,NA,NA,24
519,22,136,4,18,12,18,"R",0,4,NA,NA,NA,NA,NA,NA,NA,107
520,23,18,7,12,1,1,"1",9,80,"02:50:45.600",10245600,NA,NA,NA,NA,NA,1
521,23,27,4,26,5,2,"2",7,80,"02:51:47.400",10307400,NA,NA,NA,NA,NA,1
522,23,3,7,16,2,3,"3",4,80,"02:52:49.800",10369800,NA,NA,NA,NA,NA,1
523,23,67,7,10,3,4,"4",3,80,"02:52:57.000",10377000,NA,NA,NA,NA,NA,1
524,23,23,4,22,13,5,"5",2,79,NA,NA,NA,NA,NA,NA,NA,11
525,23,112,7,8,8,6,"6",0,79,NA,NA,NA,NA,NA,NA,NA,11
526,23,1,7,14,6,7,"7",0,77,NA,NA,NA,NA,NA,NA,NA,13
527,23,97,4,48,18,8,"8",0,76,NA,NA,NA,NA,NA,NA,NA,14
528,23,124,6,40,15,9,"9",0,76,NA,NA,NA,NA,NA,NA,NA,14
529,23,44,7,62,17,10,"10",0,75,NA,NA,NA,NA,NA,NA,NA,15
530,23,155,4,50,23,11,"11",0,75,NA,NA,NA,NA,NA,NA,NA,15
531,23,129,40,30,19,12,"12",0,74,NA,NA,NA,NA,NA,NA,NA,16
532,23,138,6,36,20,13,"13",0,73,NA,NA,NA,NA,NA,NA,NA,17
533,23,14,38,2,7,14,"14",0,71,NA,NA,NA,NA,NA,NA,NA,19
534,23,130,6,38,12,15,"15",0,68,NA,NA,NA,NA,NA,NA,NA,54
535,23,83,40,32,1,16,"R",0,60,NA,NA,NA,NA,NA,NA,NA,22
536,23,136,4,46,25,17,"R",0,46,NA,NA,NA,NA,NA,NA,NA,5
537,23,135,38,6,11,18,"R",0,42,NA,NA,NA,NA,NA,NA,NA,5
538,23,143,6,42,12,19,"N",0,38,NA,NA,NA,NA,NA,NA,NA,60
539,23,41,4,24,16,20,"R",0,24,NA,NA,NA,NA,NA,NA,NA,5
540,23,2,38,4,4,21,"R",0,5,NA,NA,NA,NA,NA,NA,NA,5
541,23,125,40,28,2,22,"R",0,4,NA,NA,NA,NA,NA,NA,NA,22
542,23,102,7,18,16,23,"R",0,3,NA,NA,NA,NA,NA,NA,NA,5
543,23,133,35,34,10,24,"R",0,0,NA,NA,NA,NA,NA,NA,NA,6
544,23,122,7,70,0,25,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
545,23,159,4,58,0,26,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
546,23,28,4,60,0,27,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
547,23,158,25,54,0,28,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
548,23,7,7,68,0,29,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
549,23,140,25,56,0,30,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
550,23,131,39,64,0,31,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
551,23,153,25,52,0,32,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
552,23,142,7,20,0,33,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
553,23,163,42,44,0,34,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
554,23,57,8,66,0,35,"F",0,0,NA,NA,NA,NA,NA,NA,NA,79
555,24,18,7,10,1,1,"1",9,97,"03:01:04.600",10864600,NA,NA,NA,NA,NA,1
556,24,3,7,14,3,2,"2",6,96,NA,NA,NA,NA,NA,NA,NA,11
557,24,27,4,4,5,3,"3",4,96,NA,NA,NA,NA,NA,NA,NA,11
558,24,143,7,16,6,4,"4",3,96,NA,NA,NA,NA,NA,NA,NA,11
559,24,173,4,8,9,5,"5",2,96,NA,NA,NA,NA,NA,NA,NA,11
560,24,135,38,30,11,6,"6",0,94,NA,NA,NA,NA,NA,NA,NA,13
561,24,47,38,28,7,7,"7",0,91,NA,NA,NA,NA,NA,NA,NA,16
562,24,2,38,28,7,7,"7",0,91,NA,NA,NA,NA,NA,NA,NA,16
563,24,186,6,22,16,8,"8",0,90,NA,NA,NA,NA,NA,NA,NA,17
564,24,130,6,20,12,9,"9",0,87,NA,NA,NA,NA,NA,NA,NA,86
565,24,14,38,26,8,10,"R",0,67,NA,NA,NA,NA,NA,NA,NA,36
566,24,66,4,2,2,11,"R",0,36,NA,NA,NA,NA,NA,NA,NA,7
567,24,23,4,6,15,12,"R",0,32,NA,NA,NA,NA,NA,NA,NA,7
568,24,67,7,12,4,13,"R",0,31,NA,NA,NA,NA,NA,NA,NA,3
569,24,175,38,32,10,14,"R",0,24,NA,NA,NA,NA,NA,NA,NA,6
570,24,196,8,34,14,15,"R",0,21,NA,NA,NA,NA,NA,NA,NA,24
571,24,167,6,24,13,16,"R",0,20,NA,NA,NA,NA,NA,NA,NA,36
572,25,92,12,14,1,1,"1",9,200,"03:53:01.690",13981690,NA,NA,NA,NA,NA,1
573,25,161,12,16,12,2,"2",6,200,"03:56:32.560",14192560,NA,NA,NA,NA,NA,1
574,25,60,12,3,9,3,"3",2,200,"03:56:58.690",14233190,NA,NA,NA,NA,NA,1
575,25,32,12,3,9,3,"3",2,200,"03:56:58.690",14233190,NA,NA,NA,NA,NA,1
576,25,17,12,59,2,4,"4",2,200,"03:56:58.690",14260930,NA,NA,NA,NA,NA,1
577,25,77,12,59,2,4,"4",2,200,"03:56:58.690",14260930,NA,NA,NA,NA,NA,1
578,25,73,12,5,3,5,"5",2,200,"04:00:51.330",14451330,NA,NA,NA,NA,NA,1
579,25,168,12,48,21,6,"6",0,200,"04:01:11.900",14471900,NA,NA,NA,NA,NA,1
580,25,146,12,2,25,7,"7",0,200,"03:57:02.690",14507710,NA,NA,NA,NA,NA,1
581,25,39,12,2,25,7,"7",0,200,"03:57:02.690",14507710,NA,NA,NA,NA,NA,1
582,25,174,21,12,20,8,"8",0,200,"04:03:06.240",14586240,NA,NA,NA,NA,NA,1
583,25,113,29,98,6,9,"9",0,196,NA,NA,NA,NA,NA,NA,NA,3
584,25,34,29,98,6,9,"9",0,196,NA,NA,NA,NA,NA,NA,NA,3
585,25,20,29,98,6,9,"9",0,196,NA,NA,NA,NA,NA,NA,NA,3
586,25,61,12,53,32,10,"10",0,193,NA,NA,NA,NA,NA,NA,NA,17
587,25,84,12,9,26,11,"11",0,191,NA,NA,NA,NA,NA,NA,NA,3
588,25,137,12,73,19,12,"12",0,190,NA,NA,NA,NA,NA,NA,NA,86
589,25,111,12,73,19,12,"12",0,190,NA,NA,NA,NA,NA,NA,NA,86
590,25,89,29,88,4,13,"13",0,184,NA,NA,NA,NA,NA,NA,NA,5
591,25,154,31,8,31,14,"14",0,183,NA,NA,NA,NA,NA,NA,NA,50
592,25,36,12,49,28,15,"15",0,177,NA,NA,NA,NA,NA,NA,NA,119
593,25,39,12,49,28,15,"15",0,177,NA,NA,NA,NA,NA,NA,NA,119
594,25,93,12,92,10,16,"16",0,177,NA,NA,NA,NA,NA,NA,NA,107
595,25,63,12,92,10,16,"16",0,177,NA,NA,NA,NA,NA,NA,NA,107
596,25,98,12,92,10,16,"16",0,177,NA,NA,NA,NA,NA,NA,NA,107
597,25,192,12,23,14,17,"17",0,176,NA,NA,NA,NA,NA,NA,NA,115
598,25,68,12,23,14,17,"17",0,176,NA,NA,NA,NA,NA,NA,NA,115
599,25,182,12,22,22,18,"R",0,169,NA,NA,NA,NA,NA,NA,NA,44
600,25,183,12,62,18,19,"R",0,166,NA,NA,NA,NA,NA,NA,NA,44
601,25,37,12,62,18,19,"R",0,166,NA,NA,NA,NA,NA,NA,NA,44
602,25,6,12,62,18,19,"R",0,166,NA,NA,NA,NA,NA,NA,NA,44
603,25,119,29,51,29,20,"R",0,151,NA,NA,NA,NA,NA,NA,NA,22
604,25,85,44,83,23,21,"R",0,146,NA,NA,NA,NA,NA,NA,NA,7
605,25,69,29,77,24,22,"R",0,115,NA,NA,NA,NA,NA,NA,NA,3
606,25,98,12,55,7,23,"R",0,107,NA,NA,NA,NA,NA,NA,NA,25
607,25,38,12,55,7,23,"R",0,107,NA,NA,NA,NA,NA,NA,NA,25
608,25,113,12,55,7,23,"R",0,107,NA,NA,NA,NA,NA,NA,NA,25
609,25,60,14,4,27,24,"R",0,94,NA,NA,NA,NA,NA,NA,NA,78
610,25,77,12,7,17,25,"R",0,89,NA,NA,NA,NA,NA,NA,NA,119
611,25,76,12,21,8,26,"R",0,86,NA,NA,NA,NA,NA,NA,NA,5
612,25,172,22,38,15,27,"R",0,76,NA,NA,NA,NA,NA,NA,NA,3
613,25,34,12,41,13,28,"R",0,53,NA,NA,NA,NA,NA,NA,NA,3
614,25,113,29,97,16,29,"R",0,42,NA,NA,NA,NA,NA,NA,NA,93
615,25,178,12,99,30,30,"R",0,30,NA,NA,NA,NA,NA,NA,NA,119
616,25,137,27,29,11,31,"R",0,14,NA,NA,NA,NA,NA,NA,NA,44
617,25,183,43,56,33,32,"R",0,6,NA,NA,NA,NA,NA,NA,NA,78
